"","Cntrl001ARM","Cntrl001PA","Cntrl002ARM","Cntrl002PA","Cntrl003ARM","Cntrl003PA","Cntrl004ARM","Cntrl004PA","Cntrl005ARM","Cntrl005PA","Cntrl007ARM","Cntrl007PA","Cntrl008ARM","Cntrl008PA","phvted1155ARM","phvted1155PA","phvted1163ARM","phvted1163PA","phvted1171ARM","phvted1171PA","phvted1173ARM","phvted1173PA","phvted1183ARM","phvted1183PA","phvted1192ARM","phvted1192PA","phvted1208ARM","phvted1208PA","phvted1210ARM","phvted1210PA","phvted1213ARM","phvted1213PA","phvted1216ARM","phvted1216PA","phvted1217ARM","phvted1217PA","phvted1220ARM","phvted1220PA","phvted1229ARM","phvted1229PA","phvted1232ARM","phvted1232PA","phvted1233ARM","phvted1233PA","phvted1234ARM","phvted1234PA","phvted1235ARM","phvted1235PA","phvted1236ARM","phvted1236PA","phvted1252ARM","phvted1252PA","phvted1253ARM","phvted1253PA","phvted1254ARM","phvted1254PA","phvted1262ARM","phvted1262PA","phvted1263ARM","phvted1263PA"
"MOCS2",108.350582344361,100.494928755402,103.066668755585,98.1958393842055,117.149604942567,95.0472237920753,99.6211612512747,76.002372975428,125.686249083782,127.240003201541,94.3040704708594,132.793093914818,109.273948236903,44.4321929920532,125.41704730521,148.454860733769,155.275932588021,157.510683976761,165.789203788932,167.976905687117,183.642620653881,133.085194787712,89.8672470063562,124.562311711741,115.092022852048,151.179510117399,153.622182013094,163.11129693727,163.317725282556,144.537665901786,133.653139358601,153.84948823651,126.727055861249,117.501415651271,130.470597324833,125.351550806233,155.141589349631,142.193848683662,184.409635772706,164.166746530752,159.353957267086,131.126807630782,123.475887053902,124.206631442897,141.100325121425,153.190156651396,126.868933399553,179.131195917152,111.653485024397,96.0059806727247,106.52043246137,102.044996651011,149.767126399974,123.902734249519,204.563005281585,142.320691946239,105.150952903703,95.8637127598701,124.870486102888,87.1903769847375
"MOGS",351.680279982122,377.414287992512,382.07542861919,423.33317423413,390.81876402971,398.585132031283,371.137659563572,448.317795019613,377.058747251346,411.830239369875,360.956959388462,495.160689173897,521.327794713557,338.924634916126,349.452627534176,384.392050114223,319.092041468384,402.527303496168,346.650153376858,345.192541187025,344.747283318423,356.092818486041,380.20758348843,323.680167659708,335.880801384547,366.81540051741,460.866546039281,347.113695945323,368.754232348509,277.331646449051,367.100622771624,398.794068192007,315.87191535565,336.62567727121,337.732460503711,409.742881697875,393.820957579832,364.131544939919,386.859344610133,325.028122325986,414.477287867099,416.275579780261,304.172307132782,288.511466737439,306.822183485515,351.949537116814,350.584380844565,397.631885442469,355.504696317679,338.687765151001,364.412005788899,349.989038100576,313.574920899945,343.502702268992,353.962952959147,314.989178498662,274.79449025501,267.893115109774,356.311473276345,289.104934212551
"MOK",0,14.5159341535581,0,0,0,0,3.90671220593234,1.92411070823868,6.65887412364409,9.71297734362912,0,9.00292162134358,5.69135147067202,0,20.3668709299059,25.1843067316215,8.54017629234117,19.3434173304795,3.96624889447206,0.839884528435584,10.8516094022748,20.3824172197397,22.7136997928153,21.8211348984073,24.6625763254388,35.1580256086974,9.38802223413349,6.42803140639486,4.29783487585675,2.71008123565848,6.23714650340137,5.06083842883257,28.3717289241602,33.8742819895557,14.1653791381248,8.61791911792854,17.9009526172651,17.2938464615265,8.01781025098722,17.6286439227653,20.4098664480011,33.3020463824209,3.01160700131467,1.95600994398263,14.204730716922,9.69557953489846,19.369302809092,2.9527120206124,7.14582304156138,4.44472132744096,30.2742281732316,5.06008247856254,4.68022269999918,17.1247681483075,11.4923036675048,9.41828108467759,50.4724573937774,19.6980231698363,13.9941062011858,3.44172540729227
"MORF4L2",393.918642590941,399.746494382601,395.609435627499,255.309182398934,313.999350952617,332.154276692736,381.881118129886,405.987359438362,383.71762137499,360.35145944864,371.796507718446,235.201327357601,338.066277357918,251.093555745789,420.200705501217,449.341051685247,377.320516188892,333.443670173027,437.873877949715,419.102379689357,355.598892720697,300.940395420863,460.199308845736,371.868507227024,399.298854792818,371.503137265236,377.227802498819,436.302631709051,448.693961039444,425.482753998381,373.337769275025,378.550714476677,417.064415185155,500.704230658121,381.719690458941,380.755335573934,388.848470741703,416.973853572361,392.872702298374,349.267507719788,441.952108085562,431.885914022021,362.396709158199,371.641889356701,403.414352360584,382.005833674999,430.966987502297,466.528499256759,294.765200464407,363.57820458467,442.900745497277,355.049120579138,347.506535474939,358.612791811616,447.050612665936,376.731243387104,378.54343045333,378.202044860857,449.964337853512,380.884278407011
"MORN1",22.955631852619,29.0318683071163,29.1501689409736,18.5481029947944,9.6024266346366,40.8805263621829,24.4169512870771,1.92411070823868,26.6354964945763,11.6555728123549,1.08395483299838,73.1487381734166,80.8171908835426,13.4329885789928,7.50358402680745,21.2078372476813,11.6456949441016,23.0278777743803,10.3122471256274,9.23872981279143,9.18213103269406,8.39276003165753,11.8506259788602,10.9105674492036,28.1858015147872,14.063210243479,14.5087616345699,10.4455510353917,10.3148037020562,17.163847825837,16.9293976520894,13.1581799149647,2.83717289241602,15.8785696826043,10.4376477859867,3.91723596269479,1.98899473525168,2.88230774358775,15.033394220601,12.1196926969012,16.4848921310778,10.4068894945065,12.0464280052587,5.8680298319479,11.3637845735376,17.4520431628172,10.6531165450006,6.88966138142893,13.3984182029276,24.0014951681812,6.72760626071814,5.90342955832297,15.2107237749973,17.1247681483075,10.3430733007543,13.6041837889787,11.2161016430616,15.7584185358691,16.1470456167528,26.3865614559074
"MOV10",262.612428393961,242.30443933247,179.065323494552,301.133907444897,427.307985241329,689.858882361837,229.519342098525,271.299609861654,455.300518204164,464.280317025472,427.078204201363,195.813545264223,254.972545886106,187.028533292131,209.02841217535,204.125433508932,226.702861578511,231.199892854778,128.506464180895,117.583833980982,212.023752936754,164.258303476726,154.058137725182,176.387507095459,450.972824236595,386.738281695672,224.459077052464,170.342832269464,195.121703363896,206.869534321931,389.376145998057,388.672391334342,160.773130570241,121.735700899966,325.058173906442,358.818814182843,232.712384024446,228.663080991295,160.356205019744,164.166746530752,212.733607977242,162.347476114302,171.661599074936,208.315059034151,196.025283893523,154.159714604885,153.985957332281,169.288822515111,147.382600232204,239.126007416324,182.766636749509,235.293835253158,163.807794499971,171.247681483075,225.249151883093,230.224648736563,162.633473824394,170.716200805248,171.15868353758,235.184569498305
"MPC1",221.292291059247,226.671894859408,203.010105124638,245.489598460514,190.128047365805,210.534710765242,270.539820260815,152.966801304975,263.857887149397,264.192983746712,158.257405617764,164.30331958952,206.026923238327,237.660567166796,276.560668416618,259.796006284095,330.737736412485,326.9958643962,268.118425266311,279.68154796905,334.730413100938,297.343498264438,343.668153386945,260.035190872686,233.707270893444,275.404533934796,217.631424518549,294.885940768364,250.133989774863,265.587961094531,287.79976008552,264.17576598506,259.12845750733,260.40854279471,235.592621455128,306.327852282733,225.750902451065,317.053851794653,268.596643408072,226.968790505604,245.703392239398,250.806036817607,246.951774107803,326.6536606451,273.677811812697,333.527936000507,328.309682614109,257.870183133483,225.093425809184,264.016446849993,279.195659819803,228.547058615075,321.765310624943,325.370594817843,257.427602152107,241.735881173392,403.779659150219,392.647261852071,288.493881685984,273.04354897852
"MPEG1",16567.5386206721,15740.8556740545,23051.5371675371,19691.5389911793,21117.6566548928,22447.4970254746,19134.0997066051,22024.3332218541,20818.1375883078,20421.5348649802,17195.8594706864,17200.0817575769,20579.92691795,21987.7356901837,16864.8410705374,17017.9639014362,17970.0836784117,17793.1805987082,17337.2671675163,16548.2448637663,17759.9108955999,17811.8347186149,17287.1006466623,16828.6410764425,14790.4993448846,14851.9219513007,18536.2231730132,18323.1035239286,15950.1247912796,15706.7274814647,19552.5632672342,18421.4518809506,26209.8031801392,22693.651790378,17141.5998496718,17634.6128568594,18354.4434169025,17566.7049279195,15713.9058656536,14912.7309684143,17682.0092977394,17323.3082525556,17242.4539515269,16756.1591851272,17371.4386847478,16402.9814571412,16229.5388237382,15291.1113174114,18515.7207285657,19140.7479244917,16068.8875537253,16133.2296358169,17541.4746795969,17567.9974415578,16714.4064540189,16039.3326872059,14039.7552317024,14537.1410993392,19344.1606488699,18266.3839783025
"MPHOSPH6",288.322736068894,209.922740066841,159.284851713177,158.204407896775,196.84974601005,298.427842443935,213.892493274796,121.218974619037,182.286679134757,153.46504202934,179.936502277732,66.3965469574089,110.412218531037,166.362397016757,171.510492041313,132.548982798008,357.911024615389,329.759209729126,470.397118884386,393.905843836289,338.0693698401,329.71557267226,285.402575657549,249.124623423483,189.079751828364,178.1339964174,216.77796795181,279.619366178177,163.317725282556,143.634305489899,237.902588058309,211.543046325202,211.84224263373,353.562818265988,228.882705021279,220.148661103447,244.646352435956,247.878465948547,180.400730647212,182.89718069869,179.763823715087,206.056411991229,332.280639145052,314.917600981204,351.33033973187,365.523348465672,220.810052023649,230.311537607767,231.34602097055,190.234072814473,202.949455531664,212.523464099627,264.432582549953,243.776111287672,311.441429389379,342.197546076619,379.945443158713,392.647261852071,133.482243765157,168.644544957321
"MPV17",141.406692212133,145.159341535581,174.901013645842,206.211262706831,252.543820490943,215.644776560515,106.457907611656,196.259292240346,147.327589985625,170.948401247873,214.62305693368,208.19256249357,185.538057943908,215.961124077654,190.805422395961,167.01171832549,177.014563150344,127.113885314579,169.755452683404,133.541640021258,142.740400599153,113.901743286781,173.809181023282,149.11108847245,128.010515212992,147.663707556529,118.630462776778,151.058738050279,110.884139797104,147.247747137444,114.050678919339,172.068506580308,158.881681975297,102.681417280841,163.274633223649,168.441146395876,169.064552496393,142.193848683662,104.231533262834,149.843473343505,116.964234644314,165.469542962654,145.561005063542,135.942691106793,152.464109694962,142.525019163007,136.553584804099,170.273059855315,132.197726268886,159.121023522386,148.007337735799,190.596440025856,147.427015049974,174.2696993916,159.743020978316,161.157254115594,140.201270538271,151.018177635412,156.08810762861,166.35006135246
"MR1",499.514549112988,417.612259494673,928.641096262446,595.721425597513,669.289136434171,466.038000528885,555.729811293876,661.894083634107,695.852345920807,542.955433508868,479.108036185286,638.082069912726,771.747259423125,746.047519540986,590.639256967272,483.803787212729,654.48805585851,566.485793249756,584.625087045182,625.713973684511,577.639515874936,484.38215039852,585.618433788673,516.433525928972,512.042060851967,573.075817421768,448.064697538189,441.123655263848,450.413094989787,502.268389008705,633.515880559768,420.049589593104,488.939461793028,464.712806044218,553.195332657293,774.04582622849,569.846991649606,582.226164204726,382.85043948464,388.93195654601,591.101132128647,547.402387411043,472.822299206403,568.220888726955,446.02854451135,477.992071070494,630.470806435944,666.328679318198,547.548690559641,591.147936549648,569.603996740802,592.872997071578,432.920599749924,465.390757912828,352.813722592396,365.220010950275,558.001056742317,558.110656478696,341.240897367376,421.037741492088
"MROH1",274.549356957323,254.58715284702,287.337379561026,444.063406993018,309.198137635299,429.24552680292,245.146190922254,261.679056320461,326.28483205856,264.192983746712,314.346901569531,310.600795936353,479.211793830584,390.58997560456,218.675877352674,302.211680779458,284.154956636079,220.146511523076,234.008684773852,253.645127587547,338.90410902489,288.950738232781,254.788458545493,284.583967633395,263.06748080468,310.562559543494,247.502404354428,270.780822994384,274.20186507966,266.491321506417,251.26790199417,375.514211419377,291.283083621378,257.232828858189,251.994639404535,354.901578220148,357.024554977676,306.485390068164,406.903870237601,310.704849138739,276.3181919114,294.514972694535,231.89373910123,209.293064006142,261.367045191364,250.14595200038,241.147819973195,217.516452185113,242.064755532892,305.796827327938,265.740447298366,274.931148001898,303.044419824947,258.886200830296,244.786068117852,288.827286596779,350.503176345676,296.7835490922,336.935018536242,316.638737470889
"MRPL11",151.507170227285,161.908496328148,145.750844704868,79.6477363894111,179.565378067704,65.4088421794927,128.921502795767,192.411070823868,169.801290152924,121.412216795364,212.455147267683,205.941832088234,121.794921472381,87.8310791703376,177.942135492862,184.243086089231,184.778359779745,151.062878199935,193.552946050237,203.252055881411,173.625750436397,177.446926383616,165.908763704042,245.487767607082,147.975457952633,206.260416904358,141.673790078742,122.132596721502,179.649497810812,186.092244848549,127.415992855199,142.715643693079,236.431074368002,175.72283782082,190.114298959043,213.097636370597,175.031536702148,153.723079658013,167.371788989358,196.118663640764,203.313669616626,189.405388800019,149.576481065295,123.228626470906,196.972265941318,189.06380093052,171.418329860464,134.840515607966,156.314879034155,194.678794141914,181.64536903939,181.319622148491,154.447349099973,138.005484489302,188.473780147078,223.945794680112,157.025423002863,186.474619341117,135.635183180724,172.086270364614
"MRPL18",306.687241550989,275.802748917605,388.321893392256,496.434521331261,217.975084606251,269.811473990407,302.770195959757,390.594473772453,317.12888013855,276.81985429343,481.275945851283,329.732004381708,390.4267108881,293.459135110305,289.423955319716,274.376394391876,284.931336299019,247.779964852332,241.941182562796,220.889630978559,285.480801198306,227.803486573561,340.70549689223,288.220823449796,297.125324301715,325.797703973929,293.589058958357,309.349011432753,244.117020948663,231.260265442857,283.344655440234,286.443455071924,333.840677007618,300.634252657307,355.625570993974,300.060274742421,325.200639213649,319.93615953824,295.656753005154,297.483366196665,276.3181919114,310.125306936295,256.990464112185,273.841392157569,259.473081095775,271.476226977157,338.96279915911,376.962901298183,269.754819818942,172.455187504709,320.682565094231,367.699326775545,267.942749574953,295.150415732594,264.32298435261,361.034108245974,196.281778753579,200.91983633233,287.4174119782,320.080462878181
"MRPL33",349.843829433913,298.134955307694,452.868696047269,324.046269967878,198.770231336978,317.846092465972,386.764508387302,252.058502779267,237.222390654821,236.025349450188,321.93458540052,236.326692560269,306.194709122154,364.757305260343,424.48846780225,359.207743382601,392.848109447694,420.949605715672,276.84417283415,335.953811374234,325.548282068244,347.700058454383,408.846596270675,370.050079318823,332.357576195199,407.83309706089,333.701517595109,429.874600302657,366.175531422995,339.663514869196,394.722271572401,325.917994816818,299.794602298626,413.901383059884,357.862209805257,319.646454555895,366.969528653935,366.053083435644,355.790329887558,306.297688158048,372.087565244328,360.078376509926,294.1336171284,332.521690477048,317.238986011257,365.523348465672,336.057403737746,321.845610246751,392.127039405681,386.690755487363,366.654541209138,320.471890308961,468.022269999918,299.179772943961,329.829115257387,407.079037993287,281.804553781924,332.239990797906,352.005594445211,356.792200555965
"MRPL38",285.56806024658,297.01834498819,348.760949829506,277.130480039869,307.277652308371,227.90893446917,293.980093496409,302.085381193473,299.649335563984,293.331915777599,457.428939525318,244.204248978945,236.760221179956,357.524157563963,263.697381513519,265.097965596016,293.47151259136,264.360036849886,299.848416422088,277.161894383743,263.777582393757,202.625206478589,243.925384731538,279.128683908793,287.730057130119,249.621981821752,285.054493290962,253.103736626798,292.252771558259,272.81484438962,257.505048497571,227.737729297466,301.68605089357,260.40854279471,265.414472272232,329.047820866362,336.140110257533,197.918465059692,303.674563256141,320.620961345295,294.373073769247,290.352216896732,205.793145089836,249.391267857786,261.367045191364,282.141364465545,252.769401658651,270.665268556136,301.017795625773,240.9038959473,260.134108747768,215.896852418668,181.358629624968,250.827486407563,227.547612616594,242.782356849467,227.126058271998,228.497068770101,254.046851036911,234.037327695874
"MRPS11",200.173109754837,226.671894859408,389.362970854434,269.493025865542,304.39692431798,223.820881832951,195.335610296617,253.982613487506,196.436786647501,161.235423904243,277.492437247586,187.935988845547,229.930599415149,276.926226090006,182.229897793895,200.148964024992,158.381451239782,203.566439525522,210.211191407019,224.249169092301,207.850057012802,229.00245229237,248.863145556063,210.02842339717,193.777385414162,214.463956213054,167.277487080924,261.138775884791,226.925681445236,186.995605260435,228.101357838679,189.275357238338,210.896518336258,237.11997392689,210.244048260589,235.817604954226,157.130584084883,211.369234529768,222.494234464895,258.920707615616,188.398767212318,213.341234637384,197.76219308633,172.128875070472,211.17699665824,220.089655442195,184.008376686374,196.847468040826,205.44241244489,180.455685894103,280.316927529922,222.643629056752,218.800411224961,226.651343139364,199.966083814583,187.319146017477,157.025423002863,219.304657957511,201.299835355518,185.853171993783
"MRPS25",341.57980196697,312.650889461252,755.822237540959,628.453372058915,366.812697443118,152.279960699131,212.915815223313,383.860086293617,173.963086480202,281.676342965245,514.878545674233,481.656306741881,1056.31483295673,468.087986637211,303.359182798073,208.101902992872,207.293370005008,432.92410215835,426.768381045194,342.672887601718,207.850057012802,248.185903793301,403.90883544615,285.493181587495,298.299732698164,367.987334704366,224.459077052464,368.004798016106,300.848441309972,340.566875281082,325.222639105929,223.6890585544,284.663013539074,313.337108403391,278.834305139929,329.047820866362,384.8704812712,294.956159093813,265.589964563952,355.878249190825,304.578006993247,369.444577054982,96.3714240420695,174.084885014454,214.964924849419,223.967887256154,268.264843905924,266.72831919532,233.13247673094,412.470139186521,368.897076629378,330.592055266086,256.242192824955,220.607307322314,327.530654523886,425.915600162642,200.487816869727,229.810270314757,174.38809266093,431.362917713965
"MRPS33",122.123961455933,152.975613772113,172.818858721487,97.1047745021587,50.892861163574,160.456065971568,98.6444831997916,128.915417451992,132.345123207426,134.039087342082,122.486896128817,86.6531206054319,106.997407648634,72.3314769638075,133.992571907276,151.105840389729,129.655403710998,130.79834575848,169.755452683404,183.094827198957,140.236183044782,169.054166351959,187.634911331953,176.387507095459,69.2900953905185,131.256628939137,132.285767844608,154.272753753477,146.985952754301,174.348559494029,161.274788159378,141.703476007312,141.858644620801,169.371409947779,114.814125645853,115.950184495766,99.4497367625839,120.096155982823,105.233759544207,147.63989285316,171.91387508124,123.841984984628,108.417852047328,156.480795518611,139.206361025835,89.1993317210658,121.058142556825,131.887803587354,171.499752997473,178.677797363127,170.432691938193,158.54925099496,120.515734524979,181.321074511491,156.295329878065,174.761437904573,130.387181600592,143.138968367477,142.094001427425,154.877643328152
"MS4A2",2.75467582231427,6.69966191702683,0,0,0,4.08805263621829,2.93003415444926,0,3.32943706182204,5.82778640617747,0,5.62682601333973,0,0,8.57552460206566,1.32548982798008,2.32913898882032,3.68446044390085,2.37974933668324,7.55896075592026,3.33895673916148,4.79586287523287,6.91286515433509,11.8197814033039,17.616125946742,7.03160512173948,4.26728283369704,7.23153533219422,3.4382679006854,5.42016247131696,7.12816743245871,12.1460122291982,17.9687616519681,11.6442844339098,0.745546270427619,3.13378877015583,10.9394710438842,10.5684617264884,8.01781025098722,1.10179024517283,3.13997945353863,7.28482264615457,8.03095200350579,8.80204474792186,0.946982047794798,2.90867386046954,9.684651404546,12.7950854226537,1.78645576039035,2.66683279646458,6.72760626071814,9.27681787736466,5.85027837499897,4.02935721136647,6.89538220050286,12.5577081129035,5.60805082153082,9.19241081259028,0,9.17793441944606
"MS4A3",0,1.11661031950447,0,0,0,0,0,0,0,0,0,0,0,1.03330681376868,1.07194057525821,5.30195931192031,2.32913898882032,0,3.96624889447206,10.078614341227,1.66947836958074,0,6.91286515433509,0.909213954100302,3.5232251893484,4.68773674782632,3.41382626695763,1.60700785159872,3.4382679006854,3.61344164754464,0,1.01216768576651,17.0230373544961,2.11714262434723,2.23663881128286,0,0.994497367625839,7.68615398290067,6.01335768824041,3.3053707355185,7.84994863384658,3.12206684835196,3.01160700131467,8.80204474792186,0.946982047794798,1.93911590697969,9.684651404546,7.87389872163306,3.57291152078069,1.77788853097638,3.36380313035907,2.53004123928127,1.17005567499979,1.00733930284162,1.14923036675048,1.04647567607529,12.6181143484443,0,2.15293941556704,10.3251762218768
"MSANTD1",5.50935164462855,7.81627223653131,2.08215492435526,2.18212976409345,2.88072799039098,4.08805263621829,1.95335610296617,1.92411070823868,1.66471853091102,3.88519093745165,0,3.37609560800384,2.27654058826881,7.23314769638075,2.14388115051641,14.5803881077809,0,19.3434173304795,2.37974933668324,15.1179215118405,7.51265266311332,8.39276003165753,7.90041731924011,6.36449767870212,23.4881679289893,7.03160512173948,11.0949353676123,8.83854318379294,8.59566975171349,2.71008123565848,0.891020929057339,0,11.3486915696641,15.8785696826043,17.8931104902629,4.70068315523375,8.95047630863255,8.64692323076325,11.0244890951074,3.3053707355185,1.56998972676932,17.6917121406611,10.0386900043822,5.8680298319479,5.68189228676879,5.81734772093907,0.9684651404546,11.8108480824496,8.03905092175656,1.77788853097638,5.60633855059845,5.90342955832297,12.8706124249977,4.02935721136647,10.3430733007543,13.6041837889787,9.81408893767894,2.62640308931151,13.9941062011858,2.29448360486151
"MSANTD2",39.4836867865046,54.7139056557191,128.052527847848,77.4656066253176,55.6940744808923,73.5849474519292,52.7406147800866,113.522531786082,57.4327893164302,77.703818749033,61.7854254809079,118.163346280134,159.357841178816,7.23314769638075,80.3955431443656,64.9490015710239,76.0852069681304,46.9768706597358,56.3207343015033,58.7919169904909,17.5295228805978,39.5658687206712,59.2531298943008,50.9159814296169,38.7554770828324,82.0353930869606,41.819371770231,87.58192791213,44.6974827089102,68.6553913033481,58.8073813177844,32.3893659445285,30.2631775191042,34.9328533017294,47.7149613073676,83.0454024091295,43.7578841755369,47.0776931452666,41.0912775363095,62.8020439748515,83.2094555187738,91.5806275516574,43.1663670188436,45.9662336835919,41.6672101029711,52.3561294884517,36.8016753372748,52.164579030819,45.5546218899538,41.780380477945,76.2462042881389,59.8776426629901,37.4417815999934,18.1321074511491,63.2076701712762,49.1843567755385,36.4523303399503,38.0828447950169,47.3646671424749,40.1534630850765
"MSC",1.83645054820952,5.58305159752236,0,0,3.84097065385464,0,0,3.84822141647737,3.32943706182204,3.88519093745165,0,0,0,2.06661362753736,8.57552460206566,3.97646948394024,1.55275932588021,16.5800719975538,3.96624889447206,9.23872981279143,5.84317429353259,9.59172575046574,0.987552164905013,7.27371163280242,11.7440839644947,0,1.70691313347882,2.41051177739807,4.29783487585675,1.80672082377232,0.891020929057339,3.03650305729954,0,5.29285656086808,0.745546270427619,7.05102473285062,21.8789420877685,5.7646154871755,3.00667884412021,2.20358049034567,4.70996918030795,15.6103342417598,13.0502970056969,6.84603480393922,3.78792819117919,6.78690567442892,4.842325702273,6.88966138142893,0.893227880195173,8.88944265488192,7.84887397083783,1.68669415952085,2.34011134999959,0,1.14923036675048,6.27885405645173,2.80402541076541,1.31320154465575,3.22940912335056,1.14724180243076
"MSI1",0,1.11661031950447,0,0,0,3.06603947716372,0,0,0,0,0,0,0,0,1.07194057525821,3.97646948394024,0,0.921115110975213,0,3.35953811374234,0,10.790691469274,1.97510432981003,0,1.17440839644947,0,0.853456566739409,0,1.7191339503427,0.90336041188616,0.891020929057339,0,2.83717289241602,7.40999918521532,2.23663881128286,1.56689438507792,0.994497367625839,8.64692323076325,5.01113140686701,7.71253171620983,0,2.08137789890131,1.00386900043822,0.978004971991317,0,0.969557953489846,0,0,1.78645576039035,0,7.84887397083783,2.53004123928127,1.17005567499979,0,3.44769110025143,4.18590270430115,1.40201270538271,3.93960463396726,1.07646970778352,2.29448360486151
"MSL2",702.44233469014,753.711965665519,920.312476565025,843.39315382212,963.123391454051,945.36217212548,829.199665709139,1034.20950567829,823.2033135355,779.952080693418,656.876628797021,660.589373966085,711.418933834002,477.387747961129,793.236025691074,670.69785295792,711.940150916078,802.29126165941,723.443798351704,667.70820010629,584.317429353258,543.131470620123,716.96287172104,735.554088867145,745.749331745411,762.929155708734,840.654718238317,777.791800173778,720.317125193591,710.041283742522,719.94491067833,753.052758210287,839.803176155142,714.535635717191,721.688789773935,702.752131707445,695.153659970461,683.106935230297,659.464893143699,589.457781167466,696.290443822192,770.109822593483,681.627051297554,642.549266598296,456.445347037093,517.743947163578,732.159646183678,675.186815380035,752.991103004531,661.374533523215,788.251200214142,682.267787526183,787.447469274861,737.372369680065,648.165926847269,679.162713772862,671.564085878316,606.699113630959,564.070126878565,611.479880695593
"MSN",26314.4999052942,26235.8760670771,22158.2927049887,20204.3394857413,29760.8008687292,28691.9974272981,29497.6305108921,27407.0329281518,31661.2817393967,31038.7903993012,25630.1120262468,25908.1576958215,27431.175818345,31009.537481198,29867.4802484194,29211.144829025,28163.1722731524,29778.7304227176,28246.8313766511,29440.4723752525,32402.0709360078,32467.9916653265,28140.2989389684,28599.324926225,29179.3510181834,29731.9703230885,28905.720458897,29887.9355279587,29054.2233277668,29133.3732833286,29935.6301535394,30473.3325153725,20194.0509239198,30917.6923146548,31950.3854191756,33892.7089964279,33503.6218179469,34836.5321582494,32178.4792160558,31359.1539581092,27730.7285439264,28298.4139134622,32582.5761472234,34459.0271831421,33714.4548655904,33592.2744145627,31604.8913935954,32200.3088221184,30267.9199482936,29613.4003162081,29511.7661303502,30330.1343765039,30680.0298541696,30494.1753756215,29161.7205562934,29729.3274816229,35421.851001494,37315.9350929379,27777.224339646,28869.1927163676
"MST1R",1.83645054820952,0,0,0,0,1.02201315905457,0,0,0,0,0,0,0,0,4.28776230103283,1.32548982798008,0,0,0.793249778894412,4.19942264217792,2.50421755437111,0,0.987552164905013,0.909213954100302,1.17440839644947,11.7193418695658,0,1.60700785159872,0.859566975171349,1.80672082377232,0.891020929057339,0,6.62007008230405,0,0,0,1.98899473525168,6.72538473503809,0,0,3.92497431692329,3.12206684835196,0,2.93401491597395,0,5.81734772093907,1.9369302809092,0.984237340204132,0.893227880195173,0.888944265488192,1.12126771011969,3.3733883190417,0,0,3.44769110025143,2.09295135215058,4.20603811614812,1.31320154465575,0,5.73620901215379
"MTDH",2721.6197124465,2611.75153732096,2326.808127967,2101.390962822,3055.49215514137,2421.14917380028,3088.25599878952,2895.78661589922,3026.45828919624,2703.12159473198,2512.60730289026,2447.66931580278,2752.33757121699,3014.15597576323,3081.82915386735,2868.35998774889,2884.2504478225,2732.02741915248,2965.96092328621,3214.23809032298,2726.25817752535,2683.28527869279,2898.46560399621,3054.04967182292,2602.48900653202,2791.54723333058,2853.95875917658,2827.53031488794,3136.55989240025,2772.41310407862,2987.59317512926,3052.69774027181,2521.30097706037,2805.21397726008,2899.42944569301,2982.58346199581,3012.33252653867,3155.16620998072,2827.28033975437,2826.09197886832,2898.20103561616,2944.1090379959,3170.21830338391,3083.64967668862,3302.12640066046,3281.95367256313,3118.45775226381,2878.89422009709,2796.69649289109,2793.95182642939,2821.10955866114,2945.81134960316,2684.10771844953,3010.9371761936,2806.42055560466,3060.94135252022,3146.11651087879,3364.42235740804,2954.90934786576,3484.17335398221
"MTERFD2",287.404510794789,240.071218693462,223.83165436819,292.405388388523,190.128047365805,246.305171332152,337.930605813148,191.449015469749,252.20485743302,233.111456247099,343.613682060488,192.437449656219,176.431895590832,171.528931085601,315.150529125913,294.258741811577,296.577031243121,296.599065734018,311.747163105504,246.926051360062,284.646062013516,293.746601108013,295.278097306599,316.406456026905,254.846622029534,344.548650965235,266.278448822695,326.222593874539,382.50730395125,319.789585807701,294.927927517979,264.17576598506,191.982032386817,304.868537906002,287.780860385061,253.836890382622,279.453760302861,241.153081213509,289.643395316913,201.627614866629,302.223022403093,322.613574329702,226.874394099039,244.501242997829,199.813212084702,207.485402046827,277.94949531047,257.870183133483,294.765200464407,301.352106000497,296.014675471598,289.268048357825,324.105421974943,315.297201789427,339.022958191391,325.453935259415,286.010591898072,211.425448689576,236.823335712375,307.460803051443
"MTERFD3",11.0187032892571,6.69966191702683,0,0,26.8867945769825,5.11006579527286,10.7434585663139,0,7.4912333890996,8.74167960926621,1.08395483299838,9.00292162134358,0,0,15.0071680536149,13.2548982798008,2.32913898882032,11.0533813317025,5.55274845226088,8.39884528435585,10.0168702174844,21.5813829385479,14.8132824735752,8.18292558690272,10.5696755680452,18.7509469913053,7.68110910065468,10.4455510353917,19.770040428941,9.0336041188616,18.7114395102041,9.10950917189863,8.51151867724806,9.52714180956255,15.65647167898,10.9682606955454,24.862434190646,10.5684617264884,14.0311679392276,6.610741471037,6.27995890707726,16.6510231912104,6.02321400262934,13.6920696078784,8.52283843015318,4.84778976744923,10.6531165450006,9.84237340204132,6.25259516136621,12.4452197168347,8.97014168095751,16.8669415952085,9.36044539999835,8.05871442273295,8.04461256725334,16.7436108172046,8.41207623229623,18.3848216251806,8.61175766226816,14.9141434315998
